-2,0,7.49
-2,0.004,9.940000000000001
-2,0.008,9.89
-2,0.012,9.85
-2,0.016,9.79
-2,0.020000000000000004,9.74
-2,0.024,9.7
-2,0.028000000000000004,9.64
-2,0.032,9.59
-2,0.036,9.54
-2,0.04000000000000001,9.49
-2,0.044000000000000004,9.440000000000001
-2,0.048,9.39
-2,0.052000000000000005,9.350000000000001
-2,0.05600000000000001,9.3
-2,0.06,9.25
-2,0.064,9.190000000000001
-2,0.068,9.15
-2,0.072,9.1
-2,0.07600000000000001,9.040000000000001
-2,0.08000000000000002,8.99
-2,0.084,8.940000000000001
-2,0.08800000000000001,8.89
-2,0.09200000000000001,8.84
-2,0.096,8.8
-2,0.1,8.74
-2,0.10400000000000001,8.8
-2,0.10800000000000001,8.84
-2,0.11200000000000002,8.89
-2,0.11599999999999999,8.940000000000001
-2,0.12,8.99
-2,0.124,9.040000000000001
-2,0.128,9.1
-2,0.132,9.15
-2,0.136,9.190000000000001
-2,0.13999999999999999,9.24
-2,0.144,9.29
-2,0.148,9.34
-2,0.15200000000000002,9.39
-2,0.15600000000000003,9.45
-2,0.16000000000000003,9.5
-2,0.164,9.54
-2,0.168,9.59
-2,0.17200000000000001,9.64
-2,0.17600000000000002,9.7
-2,0.18000000000000002,9.74
-2,0.18400000000000002,9.8
-2,0.188,9.85
-2,0.192,9.89
-2,0.196,9.940000000000001
-2,0.2,7.49
-2,0.20400000000000001,9.940000000000001
-2,0.20800000000000002,9.89
-2,0.21200000000000002,9.85
-2,0.21600000000000003,9.79
-2,0.22000000000000003,9.74
-2,0.22400000000000003,9.7
-2,0.22799999999999998,9.65
-2,0.23199999999999998,9.59
-2,0.236,9.55
-2,0.24,9.5
-2,0.244,9.45
-2,0.248,9.39
-2,0.252,9.350000000000001
-2,0.256,9.3
-2,0.26,9.25
-2,0.264,9.190000000000001
-2,0.268,9.15
-2,0.272,9.1
-2,0.27599999999999997,9.040000000000001
-2,0.27999999999999997,9
-2,0.284,8.95
-2,0.288,8.89
-2,0.292,8.850000000000001
-2,0.296,8.8
-2,0.30000000000000004,8.75
-2,0.30400000000000005,8.8
-2,0.30800000000000005,8.850000000000001
-2,0.31200000000000006,8.89
-2,0.31600000000000006,8.95
-2,0.32000000000000006,9
-2,0.32400000000000007,9.040000000000001
-2,0.328,9.1
-2,0.332,9.15
-2,0.336,9.190000000000001
-2,0.34,9.25
-2,0.34400000000000003,9.3
-2,0.34800000000000003,9.350000000000001
-2,0.35200000000000004,9.39
-2,0.35600000000000004,9.45
-2,0.36000000000000004,9.5
-2,0.36400000000000005,9.55
-2,0.36800000000000005,9.59
-2,0.37200000000000005,9.65
-2,0.376,9.7
-2,0.38,9.74
-2,0.384,9.79
-2,0.388,9.85
-2,0.392,9.89
-2,0.396,9.940000000000001
-2,0.4,7.49
-2,0.404,7.49
-2,0.40800000000000003,7.49
-2,0.41200000000000003,7.49
-2,0.41600000000000004,7.49
-2,0.42000000000000004,7.49
-2,0.42400000000000004,7.49
-2,0.42800000000000005,7.49
-2,0.43200000000000005,7.49
-2,0.43600000000000005,7.49
-2,0.44000000000000006,7.49
-2,0.44400000000000006,7.49
-2,0.44800000000000006,7.49
-2,0.45199999999999996,7.49
-2,0.45599999999999996,7.49
-2,0.45999999999999996,7.49
-2,0.46399999999999997,7.49
-2,0.46799999999999997,7.49
-2,0.472,7.49
-2,0.476,7.49
-2,0.48,7.49
-2,0.484,7.49
-2,0.488,7.49
-2,0.492,7.49
-2,0.496,7.49
-2,0.5,7.49
-2,0.504,7.49
-2,0.508,7.49
-2,0.512,7.49
-2,0.516,7.49
-2,0.52,7.49
-2,0.524,7.49
-2,0.528,7.49
-2,0.532,7.49
-2,0.536,7.49
-2,0.54,7.49
-2,0.544,7.49
-2,0.548,7.49
-2,0.5519999999999999,7.49
-2,0.5559999999999999,7.49
-2,0.5599999999999999,7.49
-2,0.564,7.49
-2,0.568,7.49
-2,0.572,7.49
-2,0.576,7.49
-2,0.58,7.49
-2,0.584,7.49
-2,0.588,7.49
-2,0.592,7.49
-2,0.596,7.49
-2,0.6000000000000001,7.49
-2,0.6040000000000001,7.49
-2,0.6080000000000001,7.49
-2,0.6120000000000001,7.49
-2,0.6160000000000001,7.49
-2,0.6200000000000001,7.49
-2,0.6240000000000001,7.49
-2,0.6280000000000001,7.49
-2,0.6320000000000001,7.49
-2,0.6360000000000001,7.49
-2,0.6400000000000001,7.49
-2,0.6440000000000001,7.49
-2,0.6480000000000001,7.49
-2,0.652,7.49
-2,0.656,7.49
-2,0.66,7.49
-2,0.664,7.49
-2,0.668,7.49
-2,0.672,7.49
-2,0.676,7.49
-2,0.68,7.49
-2,0.684,7.49
-2,0.6880000000000001,7.49
-2,0.6920000000000001,7.49
-2,0.6960000000000001,7.49
-2,0.7000000000000001,7.49
-2,0.7040000000000001,7.49
-2,0.7080000000000001,7.49
-2,0.7120000000000001,7.49
-2,0.7160000000000001,7.49
-2,0.7200000000000001,7.49
-2,0.7240000000000001,7.49
-2,0.7280000000000001,7.49
-2,0.7320000000000001,7.49
-2,0.7360000000000001,7.49
-2,0.7400000000000001,7.49
-2,0.7440000000000001,7.49
-2,0.7480000000000001,7.49
-2,0.752,7.49
-2,0.756,7.49
-2,0.76,7.49
-2,0.764,7.49
-2,0.768,7.49
-2,0.772,7.49
-2,0.776,7.49
-2,0.78,7.49
-2,0.784,7.49
-2,0.788,7.49
-2,0.792,7.49
-2,0.796,7.49
-1.98,0,9.940000000000001
-1.98,0.004,9.940000000000001
-1.98,0.008,9.89
-1.98,0.012,9.85
-1.98,0.016,9.79
-1.98,0.020000000000000004,9.74
-1.98,0.024,9.7
-1.98,0.028000000000000004,9.64
-1.98,0.032,9.59
-1.98,0.036,9.54
-1.98,0.04000000000000001,9.49
-1.98,0.044000000000000004,9.440000000000001
-1.98,0.048,9.39
-1.98,0.052000000000000005,9.350000000000001
-1.98,0.05600000000000001,9.3
-1.98,0.06,9.25
-1.98,0.064,9.190000000000001
-1.98,0.068,9.15
-1.98,0.072,9.1
-1.98,0.07600000000000001,9.040000000000001
-1.98,0.08000000000000002,8.99
-1.98,0.084,8.940000000000001
-1.98,0.08800000000000001,8.89
-1.98,0.09200000000000001,8.84
-1.98,0.096,8.8
-1.98,0.1,8.74
-1.98,0.10400000000000001,8.8
-1.98,0.10800000000000001,8.84
-1.98,0.11200000000000002,8.89
-1.98,0.11599999999999999,8.940000000000001
-1.98,0.12,8.99
-1.98,0.124,9.040000000000001
-1.98,0.128,9.1
-1.98,0.132,9.15
-1.98,0.136,9.190000000000001
-1.98,0.13999999999999999,9.24
-1.98,0.144,9.29
-1.98,0.148,9.34
-1.98,0.15200000000000002,9.39
-1.98,0.15600000000000003,9.45
-1.98,0.16000000000000003,9.5
-1.98,0.164,9.54
-1.98,0.168,9.59
-1.98,0.17200000000000001,9.64
-1.98,0.17600000000000002,9.7
-1.98,0.18000000000000002,9.74
-1.98,0.18400000000000002,9.8
-1.98,0.188,9.85
-1.98,0.192,9.89
-1.98,0.196,9.940000000000001
-1.98,0.2,9.940000000000001
-1.98,0.20400000000000001,9.940000000000001
-1.98,0.20800000000000002,9.89
-1.98,0.21200000000000002,9.85
-1.98,0.21600000000000003,9.79
-1.98,0.22000000000000003,9.74
-1.98,0.22400000000000003,9.7
-1.98,0.22799999999999998,9.65
-1.98,0.23199999999999998,9.59
-1.98,0.236,9.55
-1.98,0.24,9.5
-1.98,0.244,9.45
-1.98,0.248,9.39
-1.98,0.252,9.350000000000001
-1.98,0.256,9.3
-1.98,0.26,9.25
-1.98,0.264,9.190000000000001
-1.98,0.268,9.15
-1.98,0.272,9.1
-1.98,0.27599999999999997,9.040000000000001
-1.98,0.27999999999999997,9
-1.98,0.284,8.95
-1.98,0.288,8.89
-1.98,0.292,8.850000000000001
-1.98,0.296,8.8
-1.98,0.30000000000000004,8.75
-1.98,0.30400000000000005,8.8
-1.98,0.30800000000000005,8.850000000000001
-1.98,0.31200000000000006,8.89
-1.98,0.31600000000000006,8.95
-1.98,0.32000000000000006,9
-1.98,0.32400000000000007,9.040000000000001
-1.98,0.328,9.1
-1.98,0.332,9.15
-1.98,0.336,9.190000000000001
-1.98,0.34,9.25
-1.98,0.34400000000000003,9.3
-1.98,0.34800000000000003,9.350000000000001
-1.98,0.35200000000000004,9.39
-1.98,0.35600000000000004,9.45
-1.98,0.36000000000000004,9.5
-1.98,0.36400000000000005,9.55
-1.98,0.36800000000000005,9.59
-1.98,0.37200000000000005,9.65
-1.98,0.376,9.7
-1.98,0.38,9.74
-1.98,0.384,9.79
-1.98,0.388,9.85
-1.98,0.392,9.89
-1.98,0.396,9.940000000000001
-1.98,0.4,9.940000000000001
-1.98,0.404,9.940000000000001
-1.98,0.40800000000000003,9.940000000000001
-1.98,0.41200000000000003,9.940000000000001
-1.98,0.41600000000000004,9.940000000000001
-1.98,0.42000000000000004,9.940000000000001
-1.98,0.42400000000000004,9.940000000000001
-1.98,0.42800000000000005,9.940000000000001
-1.98,0.43200000000000005,9.940000000000001
-1.98,0.43600000000000005,9.940000000000001
-1.98,0.44000000000000006,9.940000000000001
-1.98,0.44400000000000006,9.940000000000001
-1.98,0.44800000000000006,9.940000000000001
-1.98,0.45199999999999996,9.940000000000001
-1.98,0.45599999999999996,9.940000000000001
-1.98,0.45999999999999996,9.940000000000001
-1.98,0.46399999999999997,9.940000000000001
-1.98,0.46799999999999997,9.940000000000001
-1.98,0.472,9.940000000000001
-1.98,0.476,9.940000000000001
-1.98,0.48,9.940000000000001
-1.98,0.484,9.940000000000001
-1.98,0.488,9.940000000000001
-1.98,0.492,9.940000000000001
-1.98,0.496,9.940000000000001
-1.98,0.5,9.940000000000001
-1.98,0.504,9.940000000000001
-1.98,0.508,9.940000000000001
-1.98,0.512,9.940000000000001
-1.98,0.516,9.940000000000001
-1.98,0.52,9.940000000000001
-1.98,0.524,9.940000000000001
-1.98,0.528,9.940000000000001
-1.98,0.532,9.940000000000001
